resource,identifier,polypeptide_id
UniProt Accession,BST1_HUMAN,Q10588
GenBank Gene Database,M57497,P27623
GenBank Protein Database,143723,P27623
UniProtKB,P27623,P27623
UniProt Accession,TAGD_BACSU,P27623
HUGO Gene Nomenclature Committee (HGNC),HGNC:18290,Q8NFW8
UniProtKB,Q8NFW8,Q8NFW8
UniProt Accession,NEUA_HUMAN,Q8NFW8
HUGO Gene Nomenclature Committee (HGNC),HGNC:4626,P08263
GenAtlas,GSTA1,P08263
GenBank Gene Database,M15872,P08263
GenBank Protein Database,306809,P08263
UniProtKB,P08263,P08263
UniProt Accession,GSTA1_HUMAN,P08263
GenBank Gene Database,X04567,P00720
GenBank Protein Database,15261,P00720
UniProtKB,P00720,P00720
UniProt Accession,ENLYS_BPT4,P00720
UniProtKB,P56740,P56740
UniProt Accession,FOLB_STAAU,P56740
HUGO Gene Nomenclature Committee (HGNC),HGNC:1994,P06732
GenAtlas,CKM,P06732
GenBank Gene Database,M14780,P06732
GenBank Protein Database,180576,P06732
UniProtKB,P06732,P06732
UniProt Accession,KCRM_HUMAN,P06732
HUGO Gene Nomenclature Committee (HGNC),HGNC:3689,P21802
GenAtlas,FGFR2,P21802
GenBank Gene Database,X52832,P21802
GenBank Protein Database,31374,P21802
Guide to Pharmacology,1809,P21802
UniProtKB,P21802,P21802
UniProt Accession,FGFR2_HUMAN,P21802
HUGO Gene Nomenclature Committee (HGNC),HGNC:6824,Q16706
GenAtlas,MAN2A1,Q16706
GenBank Gene Database,D63998,Q16706
UniProtKB,Q16706,Q16706
UniProt Accession,MA2A1_HUMAN,Q16706
GenBank Gene Database,J04199,P0A7D4
GenBank Protein Database,147406,P0A7D4
UniProtKB,P0A7D4,P0A7D4
UniProt Accession,PURA_ECOLI,P0A7D4
GenBank Gene Database,U08381,Q59771
GenBank Protein Database,475596,Q59771
UniProtKB,Q59771,Q59771
UniProt Accession,DHPH_RHOSO,Q59771
HUGO Gene Nomenclature Committee (HGNC),HGNC:17976,Q96L21
GenBank Gene Database,AB063608,Q96L21
GenBank Protein Database,23491783,Q96L21
UniProtKB,Q96L21,Q96L21
UniProt Accession,RL10L_HUMAN,Q96L21
HUGO Gene Nomenclature Committee (HGNC),HGNC:10304,P40429
GenBank Gene Database,X56932,P40429
GenBank Protein Database,23691,P40429
UniProtKB,P40429,P40429
UniProt Accession,RL13A_HUMAN,P40429
HUGO Gene Nomenclature Committee (HGNC),HGNC:10316,P62829
GenBank Gene Database,X52839,P62829
GenBank Protein Database,36126,P62829
UniProtKB,P62829,P62829
UniProt Accession,RL23_HUMAN,P62829
HUGO Gene Nomenclature Committee (HGNC),HGNC:10306,P61313
GenBank Gene Database,L25899,P61313
GenBank Protein Database,414587,P61313
UniProtKB,P61313,P61313
UniProt Accession,RL15_HUMAN,P61313
HUGO Gene Nomenclature Committee (HGNC),HGNC:10312,P84098
GenBank Gene Database,X63527,P84098
GenBank Protein Database,36128,P84098
UniProtKB,P84098,P84098
UniProt Accession,RL19_HUMAN,P84098
HUGO Gene Nomenclature Committee (HGNC),HGNC:10317,P62750
GenBank Gene Database,U43701,P62750
GenBank Protein Database,1399086,P62750
UniProtKB,P62750,P62750
UniProt Accession,RL23A_HUMAN,P62750
HUGO Gene Nomenclature Committee (HGNC),HGNC:18479,Q9UHA3
GenBank Gene Database,AF201949,Q9UHA3
GenBank Protein Database,6563296,Q9UHA3
UniProtKB,Q9UHA3,Q9UHA3
UniProt Accession,RLP24_HUMAN,Q9UHA3
HUGO Gene Nomenclature Committee (HGNC),HGNC:17050,Q9UNX3
GenBank Gene Database,AF083248,Q9UNX3
GenBank Protein Database,5106791,Q9UNX3
UniProtKB,Q9UNX3,Q9UNX3
UniProt Accession,RL26L_HUMAN,Q9UNX3
HUGO Gene Nomenclature Committee (HGNC),HGNC:10368,P62917
GenBank Gene Database,Z28407,P62917
GenBank Protein Database,433899,P62917
UniProtKB,P62917,P62917
UniProt Accession,RL8_HUMAN,P62917
HUGO Gene Nomenclature Committee (HGNC),HGNC:10347,P61927
GenBank Gene Database,D23661,P61927
GenBank Protein Database,461232,P61927
UniProtKB,P61927,P61927
UniProt Accession,RL37_HUMAN,P61927
HUGO Gene Nomenclature Committee (HGNC),HGNC:10332,P39023
GenBank Gene Database,X73460,P39023
GenBank Protein Database,313659,P39023
UniProtKB,P39023,P39023
UniProt Accession,RL3_HUMAN,P39023
HUGO Gene Nomenclature Committee (HGNC),HGNC:10301,P62913
GenBank Gene Database,X79234,P62913
GenBank Protein Database,495126,P62913
UniProtKB,P62913,P62913
UniProt Accession,RL11_HUMAN,P62913
HUGO Gene Nomenclature Committee (HGNC),HGNC:7819,P55769
GenBank Gene Database,D50420,P55769
GenBank Protein Database,2618578,P55769
UniProtKB,P55769,P55769
UniProt Accession,NH2L1_HUMAN,P55769
HUGO Gene Nomenclature Committee (HGNC),HGNC:2296,P15085
GenBank Gene Database,X67318,P15085
GenBank Protein Database,35330,P15085
Guide to Pharmacology,1587,P15085
UniProtKB,P15085,P15085
UniProt Accession,CBPA1_HUMAN,P15085
GenBank Gene Database,X14112,P03176
GenBank Protein Database,59524,P03176
UniProtKB,P03176,P03176
UniProt Accession,KITH_HHV11,P03176
GenBank Gene Database,AB013300,P45568
GenBank Protein Database,3434984,P45568
UniProtKB,P45568,P45568
UniProt Accession,DXR_ECOLI,P45568
GenBank Gene Database,M76470,P0A794
GenBank Protein Database,147555,P0A794
UniProtKB,P0A794,P0A794
UniProt Accession,PDXJ_ECOLI,P0A794
HUGO Gene Nomenclature Committee (HGNC),HGNC:543,P08758
UniProtKB,P08758,P08758
UniProt Accession,ANXA5_HUMAN,P08758
HUGO Gene Nomenclature Committee (HGNC),HGNC:270,P09874
GenAtlas,PARP1,P09874
GenBank Gene Database,X16674,P09874
GenBank Protein Database,1017423,P09874
Guide to Pharmacology,2771,P09874
UniProtKB,P09874,P09874
UniProt Accession,PARP1_HUMAN,P09874
HUGO Gene Nomenclature Committee (HGNC),HGNC:663,P05089
GenAtlas,ARG1,P05089
GenBank Gene Database,M14502,P05089
GenBank Protein Database,178995,P05089
Guide to Pharmacology,1244,P05089
UniProtKB,P05089,P05089
UniProt Accession,ARGI1_HUMAN,P05089
GenBank Gene Database,X14112,P03176
GenBank Protein Database,59524,P03176
UniProtKB,P03176,P03176
UniProt Accession,KITH_HHV11,P03176
GenBank Gene Database,U00096,P76216
GenBank Protein Database,1788040,P76216
UniProtKB,P76216,P76216
UniProt Accession,ASTB_ECOLI,P76216
GenBank Gene Database,J01611,P00811
GenBank Protein Database,145267,P00811
UniProtKB,P00811,P00811
UniProt Accession,AMPC_ECOLI,P00811
HUGO Gene Nomenclature Committee (HGNC),HGNC:9031,P14555
GenAtlas,PLA2G2A,P14555
GenBank Gene Database,M22430,P14555
GenBank Protein Database,190889,P14555
Guide to Pharmacology,1417,P14555
UniProtKB,P14555,P14555
UniProt Accession,PA2GA_HUMAN,P14555
GenBank Gene Database,L10740,P46925
GenBank Protein Database,858754,P46925
UniProtKB,P46925,P46925
UniProt Accession,PLM2_PLAFA,P46925
HUGO Gene Nomenclature Committee (HGNC),HGNC:9281,P62136
GenBank Gene Database,X70848,P62136
GenBank Protein Database,35451,P62136
UniProtKB,P62136,P62136
UniProt Accession,PP1A_HUMAN,P62136
HUGO Gene Nomenclature Committee (HGNC),HGNC:9302,P30153
GenBank Gene Database,M31786,P30153
GenBank Protein Database,178663,P30153
UniProtKB,P30153,P30153
UniProt Accession,2AAA_HUMAN,P30153
HUGO Gene Nomenclature Committee (HGNC),HGNC:9299,P67775
GenAtlas,PPP2CA,P67775
GenBank Gene Database,X12646,P67775
GenBank Protein Database,36120,P67775
UniProtKB,P67775,P67775
UniProt Accession,PP2AA_HUMAN,P67775
HUGO Gene Nomenclature Committee (HGNC),HGNC:9311,Q13362
GenBank Gene Database,U37352,Q13362
GenBank Protein Database,1203812,Q13362
UniProtKB,Q13362,Q13362
UniProt Accession,2A5G_HUMAN,Q13362
HUGO Gene Nomenclature Committee (HGNC),HGNC:9304,P63151
GenBank Gene Database,M64929,P63151
GenBank Protein Database,190422,P63151
UniProtKB,P63151,P63151
UniProt Accession,2ABA_HUMAN,P63151
HUGO Gene Nomenclature Committee (HGNC),HGNC:2623,P11712
GenAtlas,CYP2C9,P11712
GenBank Gene Database,AY341248,P11712
Guide to Pharmacology,1326,P11712
UniProtKB,P11712,P11712
UniProt Accession,CP2C9_HUMAN,P11712
GenBank Gene Database,D00694,P22939
GenBank Protein Database,216583,P22939
UniProtKB,P22939,P22939
UniProt Accession,ISPA_ECOLI,P22939
HUGO Gene Nomenclature Committee (HGNC),HGNC:3631,P14324
GenAtlas,FDPS,P14324
GenBank Gene Database,J05262,P14324
GenBank Protein Database,182399,P14324
Guide to Pharmacology,644,P14324
UniProtKB,P14324,P14324
UniProt Accession,FPPS_HUMAN,P14324
GenBank Gene Database,U68759,P71278
UniProtKB,P71278,P71278
UniProt Accession,P71278_ENTCL,P71278
GenBank Gene Database,AE005674,Q83M58
GenBank Protein Database,24050199,Q83M58
UniProtKB,Q83M58,Q83M58
UniProt Accession,Q83M58_SHIFL,Q83M58
HUGO Gene Nomenclature Committee (HGNC),HGNC:6834,P27338
GenAtlas,MAOB,P27338
GenBank Gene Database,S62734,P27338
GenBank Protein Database,398415,P27338
Guide to Pharmacology,2490,P27338
UniProtKB,P27338,P27338
UniProt Accession,AOFB_HUMAN,P27338
HUGO Gene Nomenclature Committee (HGNC),HGNC:7967,Q96RI1
GenAtlas,NR1H4,Q96RI1
GenBank Gene Database,U68233,Q96RI1
GenBank Protein Database,1546084,Q96RI1
IUPHAR,603,Q96RI1
Guide to Pharmacology,603,Q96RI1
UniProtKB,Q96RI1,Q96RI1
UniProt Accession,NR1H4_HUMAN,Q96RI1
HUGO Gene Nomenclature Committee (HGNC),HGNC:3418,P07814
GenAtlas,EPRS,P07814
GenBank Gene Database,X54326,P07814
GenBank Protein Database,31958,P07814
UniProtKB,P07814,P07814
UniProt Accession,SYEP_HUMAN,P07814
UniProtKB,P46881,P46881
UniProt Accession,PAOX_ARTGO,P46881
HUGO Gene Nomenclature Committee (HGNC),HGNC:414,P04075
GenAtlas,ALDOA,P04075
GenBank Gene Database,M11560,P04075
GenBank Protein Database,178351,P04075
UniProtKB,P04075,P04075
UniProt Accession,ALDOA_HUMAN,P04075
HUGO Gene Nomenclature Committee (HGNC),HGNC:417,P05062
UniProtKB,P05062,P05062
UniProt Accession,ALDOB_HUMAN,P05062
GenBank Gene Database,X05109,P15555
GenBank Protein Database,515050,P15555
UniProtKB,P15555,P15555
UniProt Accession,DAC_STRSR,P15555
HUGO Gene Nomenclature Committee (HGNC),HGNC:8872,P16118
GenAtlas,PFKFB1,P16118
GenBank Gene Database,X52638,P16118
GenBank Protein Database,35503,P16118
UniProtKB,P16118,P16118
UniProt Accession,F261_HUMAN,P16118
HUGO Gene Nomenclature Committee (HGNC),HGNC:417,P05062
UniProtKB,P05062,P05062
UniProt Accession,ALDOB_HUMAN,P05062
GenBank Gene Database,M76470,P0A794
GenBank Protein Database,147555,P0A794
UniProtKB,P0A794,P0A794
UniProt Accession,PDXJ_ECOLI,P0A794
GenBank Gene Database,L01654,Q07412
GenBank Protein Database,160706,Q07412
UniProtKB,Q07412,Q07412
UniProt Accession,TPIS_PLAFA,Q07412
GenBank Gene Database,X67748,P31572
GenBank Protein Database,495242,P31572
UniProtKB,P31572,P31572
UniProt Accession,CAIB_ECOLI,P31572
GenBank Gene Database,M34237,P43133
GenBank Protein Database,143254,P43133
UniProtKB,P43133,P43133
UniProt Accession,THER_GEOSE,P43133
HUGO Gene Nomenclature Committee (HGNC),HGNC:381,P15121
GenAtlas,AKR1B1,P15121
GenBank Gene Database,J04795,P15121
GenBank Protein Database,178487,P15121
Guide to Pharmacology,2768,P15121
UniProtKB,P15121,P15121
UniProt Accession,ALDR_HUMAN,P15121
HUGO Gene Nomenclature Committee (HGNC),HGNC:9726,P11217
GenAtlas,PYGM,P11217
GenBank Gene Database,M32598,P11217
GenBank Protein Database,190784,P11217
UniProtKB,P11217,P11217
UniProt Accession,PYGM_HUMAN,P11217
GenBank Gene Database,X61921,Q07785
GenBank Protein Database,9934,Q07785
UniProtKB,Q07785,Q07785
UniProt Accession,CDC2H_PLAFK,Q07785
GenBank Gene Database,AL939108,Q9FCA6
UniProtKB,Q9FCA6,Q9FCA6
UniProt Accession,C1582_STRCO,Q9FCA6
GenBank Gene Database,AB187169,Q4R2T2
GenBank Protein Database,67968193,Q4R2T2
UniProtKB,Q4R2T2,Q4R2T2
UniProt Accession,Q4R2T2_STRC1,Q4R2T2
GenBank Gene Database,M60920,P22983
GenBank Protein Database,143961,P22983
UniProtKB,P22983,P22983
UniProt Accession,PPDK_CLOSY,P22983
GenBank Gene Database,U30501,Q56310
GenBank Protein Database,940146,Q56310
UniProtKB,Q56310,Q56310
UniProt Accession,CHEA_THEMA,Q56310
HUGO Gene Nomenclature Committee (HGNC),HGNC:9475,P07477
GenAtlas,PRSS1,P07477
GenBank Gene Database,M22612,P07477
GenBank Protein Database,521216,P07477
Guide to Pharmacology,2397,P07477
UniProtKB,P07477,P07477
UniProt Accession,TRY1_HUMAN,P07477
HUGO Gene Nomenclature Committee (HGNC),HGNC:9052,P00749
GenAtlas,PLAU,P00749
GenBank Gene Database,X02419,P00749
GenBank Protein Database,1834524,P00749
Guide to Pharmacology,2393,P00749
UniProtKB,P00749,P00749
UniProt Accession,UROK_HUMAN,P00749
HUGO Gene Nomenclature Committee (HGNC),HGNC:4846,Q9UL51
Guide to Pharmacology,401,Q9UL51
UniProtKB,Q9UL51,Q9UL51
UniProt Accession,HCN2_HUMAN,Q9UL51
HUGO Gene Nomenclature Committee (HGNC),HGNC:9388,P10644
GenAtlas,PRKAR1A,P10644
GenBank Gene Database,M18468,P10644
UniProtKB,P10644,P10644
UniProt Accession,KAP0_HUMAN,P10644
HUGO Gene Nomenclature Committee (HGNC),HGNC:9392,P31323
UniProtKB,P31323,P31323
UniProt Accession,KAP3_HUMAN,P31323
GenBank Gene Database,D89624,P94182
UniProtKB,P94182,P94182
UniProt Accession,P94182_9NOST,P94182
GenBank Gene Database,BA000012,Q98GN8
UniProtKB,Q98GN8,Q98GN8
UniProt Accession,CNGK1_RHILO,Q98GN8
GenBank Gene Database,J01598,P0ACJ8
GenBank Protein Database,145594,P0ACJ8
UniProtKB,P0ACJ8,P0ACJ8
UniProt Accession,CRP_ECOLI,P0ACJ8
HUGO Gene Nomenclature Committee (HGNC),HGNC:6915,P02144
UniProtKB,P02144,P02144
UniProt Accession,MYG_HUMAN,P02144
GenBank Gene Database,M11445,P03472
GenBank Protein Database,324416,P03472
UniProtKB,P03472,P03472
UniProt Accession,NRAM_I75A5,P03472
HUGO Gene Nomenclature Committee (HGNC),HGNC:4175,P50440
GenAtlas,GATM,P50440
GenBank Gene Database,S68805,P50440
GenBank Protein Database,545385,P50440
UniProtKB,P50440,P50440
UniProt Accession,GATM_HUMAN,P50440
HUGO Gene Nomenclature Committee (HGNC),HGNC:4070,Q9UBS5
GenAtlas,GABBR1,Q9UBS5
GenBank Gene Database,AJ225028,Q9UBS5
GenBank Protein Database,3892594,Q9UBS5
IUPHAR,240,Q9UBS5
Guide to Pharmacology,240,Q9UBS5
UniProtKB,Q9UBS5,Q9UBS5
UniProt Accession,GABR1_HUMAN,Q9UBS5
HUGO Gene Nomenclature Committee (HGNC),HGNC:4507,O75899
GenAtlas,GABBR2,O75899
GenBank Gene Database,AJ012188,O75899
GenBank Protein Database,3776098,O75899
IUPHAR,241,O75899
UniProtKB,O75899,O75899
UniProt Accession,GABR2_HUMAN,O75899
GenBank Gene Database,D83955,P96965
UniProtKB,P96965,P96965
UniProt Accession,P96965_PSEFL,P96965
GenBank Gene Database,L01699,Q01782
GenBank Protein Database,13929426,Q01782
UniProtKB,Q01782,Q01782
UniProt Accession,PTR1_LEIMA,Q01782
HUGO Gene Nomenclature Committee (HGNC),HGNC:19732,P0CG22
UniProtKB,P0CG22,P0CG22
UniProt Accession,DR4L1_HUMAN,P0CG22
GenBank Gene Database,X04567,P00720
GenBank Protein Database,15261,P00720
UniProtKB,P00720,P00720
UniProt Accession,ENLYS_BPT4,P00720
HUGO Gene Nomenclature Committee (HGNC),HGNC:1373,P00918
GenAtlas,CA2,P00918
GenBank Gene Database,M77181,P00918
GenBank Protein Database,179780,P00918
UniProtKB,P00918,P00918
UniProt Accession,CAH2_HUMAN,P00918
UniProtKB,P46881,P46881
UniProt Accession,PAOX_ARTGO,P46881
HUGO Gene Nomenclature Committee (HGNC),HGNC:1771,P24941
GenAtlas,CDK2deltaT,P24941
GenBank Gene Database,AB012305,P24941
GenBank Protein Database,3551191,P24941
Guide to Pharmacology,1973,P24941
UniProtKB,P24941,P24941
UniProt Accession,CDK2_HUMAN,P24941
GenBank Gene Database,M13747,P08179
GenBank Protein Database,147425,P08179
UniProtKB,P08179,P08179
UniProt Accession,PUR3_ECOLI,P08179
HUGO Gene Nomenclature Committee (HGNC),HGNC:9486,P35030
GenAtlas,PRSS3,P35030
GenBank Gene Database,X72781,P35030
GenBank Protein Database,6066378,P35030
UniProtKB,P35030,P35030
UniProt Accession,TRY3_HUMAN,P35030
HUGO Gene Nomenclature Committee (HGNC),HGNC:12463,P0CG47
UniProtKB,P0CG47,P0CG47
UniProt Accession,UBB_HUMAN,P0CG47
GenBank Gene Database,D16521,P40859
GenBank Protein Database,984788,P40859
UniProtKB,P40859,P40859
UniProt Accession,MSOX_BACB0,P40859
GenBank Gene Database,M73834,P33247
GenBank Protein Database,987617,P33247
UniProtKB,P33247,P33247
UniProt Accession,SQHC_ALIAD,P33247
HUGO Gene Nomenclature Committee (HGNC),HGNC:7967,Q96RI1
GenAtlas,NR1H4,Q96RI1
GenBank Gene Database,U68233,Q96RI1
GenBank Protein Database,1546084,Q96RI1
IUPHAR,603,Q96RI1
Guide to Pharmacology,603,Q96RI1
UniProtKB,Q96RI1,Q96RI1
UniProt Accession,NR1H4_HUMAN,Q96RI1
HUGO Gene Nomenclature Committee (HGNC),HGNC:4852,Q13547
GenAtlas,HDAC1,Q13547
GenBank Gene Database,U50079,Q13547
GenBank Protein Database,1277084,Q13547
Guide to Pharmacology,2658,Q13547
UniProtKB,Q13547,Q13547
UniProt Accession,HDAC1_HUMAN,Q13547
HUGO Gene Nomenclature Committee (HGNC),HGNC:4853,Q92769
GenAtlas,HDAC2,Q92769
GenBank Gene Database,U31814,Q92769
GenBank Protein Database,1667394,Q92769
Guide to Pharmacology,2616,Q92769
UniProtKB,Q92769,Q92769
UniProt Accession,HDAC2_HUMAN,Q92769
HUGO Gene Nomenclature Committee (HGNC),HGNC:4854,O15379
GenAtlas,HDAC3,O15379
GenBank Gene Database,U66914,O15379
GenBank Protein Database,2326173,O15379
Guide to Pharmacology,2617,O15379
UniProtKB,O15379,O15379
UniProt Accession,HDAC3_HUMAN,O15379
HUGO Gene Nomenclature Committee (HGNC),HGNC:14064,Q9UBN7
GenAtlas,HDAC6,Q9UBN7
GenBank Gene Database,AF132609,Q9UBN7
GenBank Protein Database,4754911,Q9UBN7
Guide to Pharmacology,2618,Q9UBN7
UniProtKB,Q9UBN7,Q9UBN7
UniProt Accession,HDAC6_HUMAN,Q9UBN7
HUGO Gene Nomenclature Committee (HGNC),HGNC:13315,Q9BY41
GenAtlas,HDAC8,Q9BY41
GenBank Gene Database,AF230097,Q9BY41
GenBank Protein Database,8118721,Q9BY41
Guide to Pharmacology,2619,Q9BY41
UniProtKB,Q9BY41,Q9BY41
UniProt Accession,HDAC8_HUMAN,Q9BY41
GenBank Gene Database,AE000657,O67135
UniProtKB,O67135,O67135
UniProt Accession,O67135_AQUAE,O67135
HUGO Gene Nomenclature Committee (HGNC),HGNC:4369,O60547
GenAtlas,GMDS,O60547
GenBank Gene Database,AF042377,O60547
UniProtKB,O60547,O60547
UniProt Accession,GMDS_HUMAN,O60547
HUGO Gene Nomenclature Committee (HGNC),HGNC:4458,P06744
GenAtlas,GPI,P06744
GenBank Gene Database,K03515,P06744
GenBank Protein Database,189238,P06744
UniProtKB,P06744,P06744
UniProt Accession,G6PI_HUMAN,P06744
GenBank Gene Database,X56793,P26394
GenBank Protein Database,581655,P26394
UniProtKB,P26394,P26394
UniProt Accession,RMLC_SALTY,P26394
HUGO Gene Nomenclature Committee (HGNC),HGNC:5253,P07900
GenAtlas,HSP90AA1,P07900
GenBank Gene Database,X15183,P07900
GenBank Protein Database,32488,P07900
UniProtKB,P07900,P07900
UniProt Accession,HS90A_HUMAN,P07900
HUGO Gene Nomenclature Committee (HGNC),HGNC:9052,P00749
GenAtlas,PLAU,P00749
GenBank Gene Database,X02419,P00749
GenBank Protein Database,1834524,P00749
Guide to Pharmacology,2393,P00749
UniProtKB,P00749,P00749
UniProt Accession,UROK_HUMAN,P00749
GenBank Gene Database,AE005674,P62619
GenBank Protein Database,24053164,P62619
UniProtKB,P62619,P62619
UniProt Accession,ISPF_SHIFL,P62619
GenBank Gene Database,AL111168,Q9PM68
GenBank Protein Database,112360903,Q9PM68
UniProtKB,Q9PM68,Q9PM68
UniProt Accession,ISPDF_CAMJE,Q9PM68
GenBank Gene Database,L07942,P62617
GenBank Protein Database,433711,P62617
UniProtKB,P62617,P62617
UniProt Accession,ISPF_ECOLI,P62617
HUGO Gene Nomenclature Committee (HGNC),HGNC:3631,P14324
GenAtlas,FDPS,P14324
GenBank Gene Database,J05262,P14324
GenBank Protein Database,182399,P14324
Guide to Pharmacology,644,P14324
UniProtKB,P14324,P14324
UniProt Accession,FPPS_HUMAN,P14324
GenBank Gene Database,AB187169,Q4R2T2
GenBank Protein Database,67968193,Q4R2T2
UniProtKB,Q4R2T2,Q4R2T2
UniProt Accession,Q4R2T2_STRC1,Q4R2T2
HUGO Gene Nomenclature Committee (HGNC),HGNC:4249,O95749
GenBank Gene Database,AB017971,O95749
GenBank Protein Database,4520350,O95749
Guide to Pharmacology,643,O95749
UniProtKB,O95749,O95749
UniProt Accession,GGPPS_HUMAN,O95749
UniProtKB,P9WFF5,P9WFF5
UniProt Accession,ZFPP_MYCTU,P9WFF5
UniProtKB,P9WFF7,P9WFF7
UniProt Accession,DPDS_MYCTU,P9WFF7
HUGO Gene Nomenclature Committee (HGNC),HGNC:4623,P00390
GenAtlas,GSR,P00390
GenBank Gene Database,X15722,P00390
GenBank Protein Database,31825,P00390
UniProtKB,P00390,P00390
UniProt Accession,GSHR_HUMAN,P00390
HUGO Gene Nomenclature Committee (HGNC),HGNC:6001,P60568
GenAtlas,IL2,P60568
GenBank Gene Database,J00264,P60568
GenBank Protein Database,5729676,P60568
UniProtKB,P60568,P60568
UniProt Accession,IL2_HUMAN,P60568
HUGO Gene Nomenclature Committee (HGNC),HGNC:1564,Q16773
GenAtlas,CCBL1,Q16773
GenBank Gene Database,X82224,Q16773
GenBank Protein Database,758591,Q16773
Guide to Pharmacology,1445,Q16773
UniProtKB,Q16773,Q16773
UniProt Accession,KAT1_HUMAN,Q16773
HUGO Gene Nomenclature Committee (HGNC),HGNC:2355,P06850
GenAtlas,CRH,P06850
GenBank Gene Database,V00571,P06850
GenBank Protein Database,35356,P06850
UniProtKB,P06850,P06850
UniProt Accession,CRF_HUMAN,P06850
HUGO Gene Nomenclature Committee (HGNC),HGNC:7154,P08473
GenAtlas,MME,P08473
GenBank Gene Database,X07166,P08473
GenBank Protein Database,34758,P08473
Guide to Pharmacology,1611,P08473
UniProtKB,P08473,P08473
UniProt Accession,NEP_HUMAN,P08473
HUGO Gene Nomenclature Committee (HGNC),HGNC:6308,P23276
UniProtKB,P23276,P23276
UniProt Accession,KELL_HUMAN,P23276
HUGO Gene Nomenclature Committee (HGNC),HGNC:7154,P08473
GenAtlas,MME,P08473
GenBank Gene Database,X07166,P08473
GenBank Protein Database,34758,P08473
Guide to Pharmacology,1611,P08473
UniProtKB,P08473,P08473
UniProt Accession,NEP_HUMAN,P08473
HUGO Gene Nomenclature Committee (HGNC),HGNC:2861,P00374
GenAtlas,DHFR,P00374
GenBank Gene Database,J00140,P00374
GenBank Protein Database,182724,P00374
Guide to Pharmacology,2603,P00374
UniProtKB,P00374,P00374
UniProt Accession,DYR_HUMAN,P00374
GenBank Gene Database,M26495,P16184
GenBank Protein Database,169408,P16184
UniProtKB,P16184,P16184
UniProt Accession,DYR_PNECA,P16184
GenBank Gene Database,X03341,P00780
GenBank Protein Database,5921206,P00780
UniProtKB,P00780,P00780
