category,description,polypeptide_id
function,poly(A) RNA binding,O15427
process,blood coagulation,O15427
process,monocarboxylic acid transport,O15427
process,small molecule metabolic process,O15427
process,plasma membrane lactate transport,O15427
process,cellular metabolic process,O15427
process,transmembrane transport,O15427
process,leukocyte migration,O15427
process,pyruvate metabolic process,O15427
component,plasma membrane,Q8N695
component,integral component of membrane,Q8N695
component,extracellular exosome,Q8N695
component,apical plasma membrane,Q8N695
function,symporter activity,Q8N695
process,ion transport,Q8N695
process,sodium ion transport,Q8N695
process,transmembrane transport,Q8N695
process,apoptotic process,Q8N695
component,plasma membrane,Q8TF71
component,integral component of membrane,Q8TF71
component,integral component of plasma membrane,Q8TF71
component,basolateral plasma membrane,Q8TF71
function,transporter activity,Q8TF71
function,thyroid hormone transmembrane transporter activity,Q8TF71
function,aromatic amino acid transmembrane transporter activity,Q8TF71
process,aromatic amino acid transport,Q8TF71
process,ion transport,Q8TF71
process,amino acid transport,Q8TF71
process,transmembrane transport,Q8TF71
process,ion transmembrane transport,Q8TF71
component,membrane,Q92959
component,plasma membrane,Q92959
component,integral component of plasma membrane,Q92959
function,lipid transporter activity,Q92959
function,sodium-independent organic anion transmembrane transporter activity,Q92959
function,prostaglandin transmembrane transporter activity,Q92959
process,lipid transport,Q92959
process,anion transmembrane transport,Q92959
process,transmembrane transport,Q92959
process,sodium-independent organic anion transport,Q92959
process,prostaglandin transport,Q92959
component,plasma membrane,Q92887
component,cell surface,Q92887
component,integral component of plasma membrane,Q92887
component,apical plasma membrane,Q92887
function,ATP binding,Q92887
function,"ATPase activity, coupled to transmembrane movement of substances",Q92887
function,organic anion transmembrane transporter activity,Q92887
process,transport,Q92887
process,drug transmembrane transport,Q92887
process,response to methotrexate,Q92887
process,response to heat,Q92887
process,response to arsenic-containing substance,Q92887
process,response to oxidative stress,Q92887
process,cellular chloride ion homeostasis,Q92887
process,prostaglandin transport,Q92887
process,transmembrane transport,Q92887
process,response to estrogen,Q92887
process,thyroid hormone transport,Q92887
component,membrane,Q9Y6L6
component,plasma membrane,Q9Y6L6
component,integral component of plasma membrane,Q9Y6L6
component,basolateral plasma membrane,Q9Y6L6
function,sodium-independent organic anion transmembrane transporter activity,Q9Y6L6
function,bile acid transmembrane transporter activity,Q9Y6L6
process,organic anion transport,Q9Y6L6
process,small molecule metabolic process,Q9Y6L6
process,anion transmembrane transport,Q9Y6L6
process,transmembrane transport,Q9Y6L6
process,bile acid metabolic process,Q9Y6L6
process,bile acid and bile salt transport,Q9Y6L6
process,sodium-independent organic anion transport,Q9Y6L6
component,membrane,P11166
component,female pronucleus,P11166
component,basolateral plasma membrane,P11166
component,melanosome,P11166
component,plasma membrane,P11166
component,cell-cell junction,P11166
component,blood microparticle,P11166
component,cytosol,P11166
component,extracellular exosome,P11166
component,caveola,P11166
component,midbody,P11166
component,integral component of plasma membrane,P11166
component,cortical actin cytoskeleton,P11166
component,Golgi membrane,P11166
function,D-glucose transmembrane transporter activity,P11166
function,xenobiotic transporter activity,P11166
function,protein self-association,P11166
function,dehydroascorbic acid transporter activity,P11166
function,identical protein binding,P11166
function,glucose transmembrane transporter activity,P11166
process,cellular response to glucose starvation,P11166
process,energy reserve metabolic process,P11166
process,protein complex assembly,P11166
process,regulation of insulin secretion,P11166
process,response to osmotic stress,P11166
process,small molecule metabolic process,P11166
process,vitamin metabolic process,P11166
process,lactose biosynthetic process,P11166
process,water-soluble vitamin metabolic process,P11166
process,glucose transport,P11166
process,carbohydrate metabolic process,P11166
process,hexose transport,P11166
process,transmembrane transport,P11166
process,L-ascorbic acid metabolic process,P11166
process,glucose transmembrane transport,P11166
component,membrane,P11168
component,endosome,P11168
component,plasma membrane,P11168
component,brush border membrane,P11168
component,cytosol,P11168
component,cell-cell junction,P11168
component,integral component of plasma membrane,P11168
component,basolateral plasma membrane,P11168
function,glucose transmembrane transporter activity,P11168
function,D-glucose transmembrane transporter activity,P11168
function,dehydroascorbic acid transporter activity,P11168
function,hexose transmembrane transporter activity,P11168
process,glucose transmembrane transport,P11168
process,small molecule metabolic process,P11168
process,hexose transmembrane transport,P11168
process,carbohydrate metabolic process,P11168
process,endocrine pancreas development,P11168
process,response to glucose,P11168
process,transmembrane transport,P11168
process,glucose transport,P11168
process,response to peptide hormone,P11168
process,carbohydrate utilization,P11168
process,fructose transport,P11168
process,energy reserve metabolic process,P11168
process,hexose transport,P11168
process,regulation of insulin secretion,P11168
component,plasma membrane,P11169
component,integral component of membrane,P11169
component,extracellular exosome,P11169
component,integral component of plasma membrane,P11169
function,glucose transmembrane transporter activity,P11169
function,glucose binding,P11169
process,glucose transport,P11169
process,hexose transport,P11169
process,small molecule metabolic process,P11169
process,glucose transmembrane transport,P11169
process,carbohydrate metabolic process,P11169
process,transmembrane transport,P11169
process,vitamin metabolic process,P11169
process,water-soluble vitamin metabolic process,P11169
process,L-ascorbic acid metabolic process,P11169
component,membrane,P14672
component,integral component of plasma membrane,P14672
component,multivesicular body,P14672
component,plasma membrane,P14672
component,insulin-responsive compartment,P14672
component,coated pit,P14672
component,clathrin-coated vesicle,P14672
component,membrane raft,P14672
component,endomembrane system,P14672
component,trans-Golgi network transport vesicle,P14672
component,cytosol,P14672
component,T-tubule,P14672
component,extracellular exosome,P14672
component,vesicle membrane,P14672
component,perinuclear region of cytoplasm,P14672
component,external side of plasma membrane,P14672
function,glucose transmembrane transporter activity,P14672
function,D-glucose transmembrane transporter activity,P14672
process,glucose transport,P14672
process,glucose import,P14672
process,transmembrane transport,P14672
process,membrane organization,P14672
process,cellular response to osmotic stress,P14672
process,small molecule metabolic process,P14672
process,cellular response to insulin stimulus,P14672
process,hexose transport,P14672
process,cellular response to hypoxia,P14672
process,glucose transmembrane transport,P14672
process,carbohydrate metabolic process,P14672
process,response to ethanol,P14672
process,glucose homeostasis,P14672
process,amylopectin biosynthetic process,P14672
process,brown fat cell differentiation,P14672
component,plasma membrane,P22732
component,integral component of membrane,P22732
component,extracellular exosome,P22732
component,apical plasma membrane,P22732
function,glucose transmembrane transporter activity,P22732
function,fructose transmembrane transporter activity,P22732
process,cellular response to fructose stimulus,P22732
process,small molecule metabolic process,P22732
process,carbohydrate metabolic process,P22732
process,transmembrane transport,P22732
process,glucose transport,P22732
process,fructose transport,P22732
process,hexose transport,P22732
process,glucose transmembrane transport,P22732
component,membrane,Q9UGQ3
component,plasma membrane,Q9UGQ3
component,integral component of membrane,Q9UGQ3
function,glucose transmembrane transporter activity,Q9UGQ3
process,transmembrane transport,Q9UGQ3
process,glucose transmembrane transport,Q9UGQ3
component,plasma membrane,Q6PXP3
component,integral component of membrane,Q6PXP3
function,substrate-specific transmembrane transporter activity,Q6PXP3
process,carbohydrate transport,Q6PXP3
