synonyms,polypeptide_id
"2.7.7.7,DNA polymerase III subunit gamma,dnaZ,dnaZX",P06710
2.7.11.1,P9WI81
"Cag pathogenicity island protein,Cag-alfa,cag-alpha,cagAlpha,CagAlpha protein,Uncharacterized protein,virB11,VirB11-like protein",Q7BK04
"2.3.1.87,AA-NAT,Aralkylamine N-acetyltransferase,Serotonin acetylase,SNAT",Q16613
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"2.4.2.28,5'-methylthioadenosine phosphorylase,MSAP,MTA phosphorylase,MTAP,MTAPase",Q13126
"3.2.2.9,5'-methylthioadenosine nucleosidase,AdoHcy nucleosidase,MTA nucleosidase,MTA/SAH nucleosidase,mtn,P46,pfs,S-adenosylhomocysteine nucleosidase,SAH nucleosidase,SRH nucleosidase,yadA",P0AF12
"2.4.2.1,Inosine phosphorylase,PNP,pup",P0ABP8
"94 kDa glucose-regulated protein,gp96 homolog,GRP-94,GRP94,Heat shock protein 90 kDa beta member 1,TRA1,Tumor rejection antigen 1",P14625
"3.1.1.4,GIIC sPLA2,Group IIA phospholipase A2,Non-pancreatic secretory phospholipase A2,NPS-PLA2,Phosphatidylcholine 2-acylhydrolase 2A,PLA2B,PLA2L,RASF-A",P14555
"6.3.1.5,efg,NADS,Nicotinamide adenine dinucleotide synthetase,Nitrogen regulatory protein,ntrL",P18843
"2.7.1.30,ATP:glycerol 3-phosphotransferase,GK,Glycerokinase",P0A6F3
"3.1.1.4,Group IB phospholipase A2,Phosphatidylcholine 2-acylhydrolase 1B,PLA2,PLA2A,PPLA2",P04054
"Alaninamide,Bryamycin,Gargon,Thiactin",P0C8P8
"
    ",P29395
"6.3.3.3,Dethiobiotin synthase,DTB synthetase 1,DTBS 1",P13000
"Endosome-associated protein p162,ZFYVE2,Zinc finger FYVE domain-containing protein 2",Q15075
"2.5.1.18,GST class-alpha member 1,GST HA subunit 1,GST-epsilon,GSTA1-1,GTH1",P08263
"4.2.2.5,chnAC,Chondroitin sulfate AC lyase,Chondroitin-AC eliminase,Chondroitin-AC lyase",Q59288
"2.4.2.1,Inosine phosphorylase,PNP,pup",P0ABP8
"1-deoxyxylulose-5-phosphate reductoisomerase,1.1.1.267,2-C-methyl-D-erythritol 4-phosphate synthase,DXP reductoisomerase,ispC,yaeM",P45568
Cytochrome c552,P04164
"2.7.11.1,CDKN5,Cell division protein kinase 5,Serine/threonine-protein kinase PSSALRE,Tau protein kinase II catalytic subunit,TPKII catalytic subunit",Q00535
"2.7.11.22,CDC2,CDC28A,CDK1,CDKN1,Cell division control protein 2 homolog,Cell division protein kinase 1,p34 protein kinase,P34CDC2",P06493
"2.7.11.22,CDKN2,Cell division protein kinase 2,p33 protein kinase",P24941
"5.3.1.1,TIM,Triose-phosphate isomerase",Q07412
"4.1.3.3,N-acetylneuraminate pyruvate-lyase,N-acetylneuraminic acid aldolase,NAL,NALase,Sialate lyase,Sialic acid aldolase,Sialic acid lyase",P0A6L6
"Corticotropin-releasing factor,Corticotropin-releasing hormone,CRF",P06850
CPON,P01303
"3.4.24.34,CLG1,Matrix metalloproteinase-8,MMP-8,PMNL collagenase,PMNL-CL",P22894
"6.3.4.4,adeK,AMPSase,IMP--aspartate ligase",P0A7D4
"6.3.4.4,AMPSase,IMP--aspartate ligase",Q83P33
"CANN6,CB-R,CNR",P21554
"CB-2,CB2A,CB2B,CX5",P34972
"Capsaicin receptor,Osm-9-like TRP channel 1,OTRPC1,TrpV1,Vanilloid receptor 1,VR1",Q8NER1
Sulfide dehydrogenase precursor,Q56748
"6.1.1.2,TrpRS 2,TrpRS II,trpSII,Tryptophanyl-tRNA synthetase 2,Tryptophanyl-tRNA synthetase II",Q9RVD6
5.3.1.14,P32170
"2.4.2.21,N(1)-alpha-phosphoribosyltransferase,NN:DBI PRT",Q05603
"2.7.11.22,CDKN2,Cell division protein kinase 2,p33 protein kinase",P24941
"2.4.1.1,Myophosphorylase",P11217
"2.1.3.3,OTCase-1",P04391
"AMPA-selective glutamate receptor 2,GluA2,GluR-2,GluR-B,GluR-K2,GLUR2,Glutamate receptor ionotropic, AMPA 2",P42262
"Charcot-Leyden crystal protein,CLC,Eosinophil lysophospholipase,Gal-10,LGALS10,LGALS10A,Lysolecithin acylhydrolase",Q05315
"
    ",P18357
"
    ",P07944
"2.7.1.50,4-methyl-5-beta-hydroxyethylthiazole kinase,TH kinase,thiK,Thz kinase,ywbJ",P39593
"3.2.1.17,Lysis protein,Lysozyme,Muramidase",P00720
Pr160Gag-Pol,P03366
"2.7.11.22,CDKN2,Cell division protein kinase 2,p33 protein kinase",P24941
"1,4-cineole 2-exo-monooxygenase,1.14.13.-,CYPIIB6,Cytochrome P450 IIB1",P20813
EF-Tu,Q83JC4
"
    ",P96945
"
    ",Q93EK7
"3.1.3.48,Protein-tyrosine phosphatase 1B,PTP-1B,PTP1B",P18031
"1.14.13.39,cNOS,Constitutive NOS,EC-NOS,Endothelial NOS,eNOS,NOS type III,NOSIII",P29474
"3.1.30.1,Deoxyribonuclease P1,Endonuclease P1",P24289
"2.6.1.1,AspAT,Transaminase A",P00509
"Charcot-Leyden crystal protein,CLC,Eosinophil lysophospholipase,Gal-10,LGALS10,LGALS10A,Lysolecithin acylhydrolase",Q05315
"ER-beta,ESTRB,NR3A2,Nuclear receptor subfamily 3 group A member 2",Q92731
"2.7.11.24,CSAID-binding protein,CSBP,CSBP1,CSBP2,CSPB1,Cytokine suppressive anti-inflammatory drug-binding protein,MAP kinase 14,MAP kinase MXI2,MAP kinase p38 alpha,MAX-interacting protein 2,Mitogen-activated protein kinase p38 alpha,MXI2,SAPK2A,Stress-activated protein kinase 2a",Q16539
"2.4.2.1,Inosine phosphorylase,Inosine-guanosine phosphorylase,PNP",P81989
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"(2-5')oligo(A) synthase 1,2.7.7.84,E18/E16,OIAS,p46/p42 OAS",P00973
"3.1.27.5,HP-RNase,RIB-1,RIB1,Ribonuclease 1,Ribonuclease A,RNase 1,RNase A,RNase UpI-1,RNS1",P07998
"1.4.3.3,DAAO,DAMOX",P14920
"3.4.21.4,Beta-trypsin,Cationic trypsinogen,Serine protease 1,TRP1,TRY1,TRYP1,Trypsin I",P07477
"1.3.1.9,ENR,FAS-II enoyl-ACP reductase,NADH-dependent 2-trans-enoyl-ACP reductase",P9WGR1
"1.14.13.39,bNOS,Constitutive NOS,N-NOS,NC-NOS,Neuronal NOS,nNOS,NOS type I,Peptidyl-cysteine S-nitrosylase NOS1",P29475
"2.5.1.55,3-deoxy-D-manno-octulosonic acid 8-phosphate synthase,KDO 8-P synthase,KDO-8-phosphate synthase,KDOPS,Phospho-2-dehydro-3-deoxyoctonate aldolase",O66496
Pr160Gag-Pol,P12497
"1.14.13.39,cNOS,Constitutive NOS,EC-NOS,Endothelial NOS,eNOS,NOS type III,NOSIII",P29474
"1.1.1.21,Aldehyde reductase,Aldo-keto reductase family 1 member B1,ALDR1,AR",P15121
"GNATR,Transducin alpha-1 chain",P11488
"2.5.1.7,Enoylpyruvate transferase,EPT,murZ,UDP-N-acetylglucosamine enolpyruvyl transferase",P33038
"3.4.24.-,ADAM 28,ADAM23,eMDC II,Epididymal metalloproteinase-like, disintegrin-like, and cysteine-rich protein II,MDC-L,MDCL,Metalloproteinase-like, disintegrin-like, and cysteine-rich protein L",Q9UKQ2
"NR3C3,Nuclear receptor subfamily 3 group C member 3,PR",P06401
"DHTR,Dihydrotestosterone receptor,NR3C4,Nuclear receptor subfamily 3 group C member 4",P10275
"BHLHE75,Class E basic helix-loop-helix protein 75,hTIF2,NCoA-2,SRC2,TIF2,Transcriptional intermediary factor 2",Q15596
"MCR,MLR,MR,Nuclear receptor subfamily 3 group C member 2",P08235
"AMPA-selective glutamate receptor 2,GluA2,GluR-2,GluR-B,GluR-K2,GLUR2,Glutamate receptor ionotropic, AMPA 2",P42262
"EAA4,Excitatory amino acid receptor 4,GluK2,GluR-6,GLUR6,Glutamate receptor 6",Q13002
2.7.1.21,P03176
"2.5.1.18,gst,GST B1-1",P0A9D2
"2.5.1.18,GST class-mu 4,GST-Mu2,GSTM4-4",Q03013
"2.5.1.18,GST class-alpha member 1,GST HA subunit 1,GST-epsilon,GSTA1-1,GTH1",P08263
"2.5.1.18,FAEES3,GST class-pi,GST3,GSTP1-1",P09211
"3.1.1.7,AChE",P22303
"1,4-beta-N-acetylmuramidase C,3.2.1.17,LZM",P61626
"3.2.1.114,AMan II,Golgi alpha-mannosidase II,Man II,MANA2,Mannosidase alpha class 2A member 1,Mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase",Q16706
"Alpha-tubulin 2,Alpha-tubulin 3C/D,TUBA2,Tubulin alpha-2 chain",Q13748
"TUBB5,Tubulin beta-5 chain",P07437
"
    ",Q9H4B7
"TUBB2C,Tubulin beta-2 chain,Tubulin beta-2C chain",P68371
"TUBB4,TUBB5,Tubulin 5 beta,Tubulin beta-4 chain",P04350
"Alpha-tubulin 1,Testis-specific alpha-tubulin,TUBA1,Tubulin alpha-1 chain,Tubulin H2-alpha",P68366
"TUBB4,Tubulin beta-4 chain,Tubulin beta-III",Q13509
"Alpha-tubulin 6,TUBA6,Tubulin alpha-6 chain",Q9BQE3
"Alpha-tubulin 8,TUBAL2,Tubulin alpha chain-like 2",Q9NY65
"Alpha-tubulin ubiquitous,Tubulin alpha-ubiquitous chain,Tubulin K-alpha-1",P68363
"Alpha-tubulin 3,TUBA3,Tubulin alpha-3 chain,Tubulin B-alpha-1",Q71U36
"3.1.30.1,Deoxyribonuclease P1,Endonuclease P1",P24289
"3.4.17.1,CPA",P15085
"3.2.1.52,Beta-N-acetylhexosaminidase,N-acetyl-beta-glucosaminidase",Q54468
"1,4-beta-N-acetylmuramidase C,3.2.1.17,LZM",P61626
"2.4.1.-,Beta-1,4-GalTase 1,GGTB2,UDP-Gal:beta-GlcNAc beta-1,4-galactosyltransferase 1,UDP-galactose:beta-N-acetylglucosamine beta-1,4-galactosyltransferase 1",P15291
"3.5.4.4,ADA1,Adenosine aminohydrolase",P00813
"3.4.21.4,Beta-trypsin,Cationic trypsinogen,Serine protease 1,TRP1,TRY1,TRYP1,Trypsin I",P07477
"1.1.1.1,ADHX,Alcohol dehydrogenase 5,Alcohol dehydrogenase class chi chain,Alcohol dehydrogenase class-III,FALDH,FDH,Glutathione-dependent formaldehyde dehydrogenase,GSH-FDH,S-(hydroxymethyl)glutathione dehydrogenase",P11766
"2.3.1.41,3-oxoacyl-[acyl-carrier-protein] synthase I,Beta-ketoacyl-ACP synthase I,fabC,KAS I",P0A953
"Ferric hydroxamate receptor,Ferric hydroxamate uptake,tonA",P06971
"Cerebroside sulfate activator protein,GM2-AP,SAP-3,Sphingolipid activator protein 3",P17900
"2.3.1.180,3-oxoacyl-[acyl-carrier-protein] synthase III,Beta-ketoacyl-ACP synthase III,KAS III,MtFabH",P9WNG3
"3.4.22.29,P2A",Q82122
"P1A,P1B,P1C,Protein VP0,Protein VP1,Protein VP2,Protein VP3,Protein VP4,Virion protein 1,Virion protein 2,Virion protein 3,Virion protein 4,VP4-VP2",P23008
"3.4.22.29,P2A",P04936
"HNF-4-alpha,HNF4,NR2A1,Nuclear receptor subfamily 2 group A member 1,TCF-14,TCF14,Transcription factor 14,Transcription factor HNF-4",P41235
"3.1.1.4,GIIC sPLA2,Group IIA phospholipase A2,Non-pancreatic secretory phospholipase A2,NPS-PLA2,Phosphatidylcholine 2-acylhydrolase 2A,PLA2B,PLA2L,RASF-A",P14555
VLDL receptor,P98155
GLTP,Q9NZD2
"2.3.1.179,3-oxoacyl-[acyl-carrier-protein] synthase II,Beta-ketoacyl-ACP synthase II,fabJ,KAS II",P0AAI5
"3.4.21.-,GIG12,Growth-inhibiting protein 12,Lactoferrin,LF,Talalactoferrin",P02788
exbA,P02929
Complement component C8 gamma chain precursor,P07360
"3.1.1.4,GIID sPLA2,Phosphatidylcholine 2-acylhydrolase 2D,PLA2IID,Secretory-type PLA, stroma-associated homolog,SPLASH",Q9UNK4
"3.5.1.97,AHL acylase PvdQ,qsc112",Q9I194
"ESOP-1,ESOP1,Ly-96,MD2,Protein MD-2",Q9Y6Y9
hToll,O00206
"NR1C1,Nuclear receptor subfamily 1 group C member 1,PPAR,PPAR-alpha",Q07869
"2.4.2.21,N(1)-alpha-phosphoribosyltransferase,NN:DBI PRT",Q05603
"2.7.11.22,CDKN2,Cell division protein kinase 2,p33 protein kinase",P24941
"1.1.1.1,ADH3,Alcohol dehydrogenase subunit gamma",P00326
"ACTA,Alpha-actin-1",P68133
"2.5.1.78,DMRL synthase",P9WHE9
"2.7.10.2,Leukocyte C-terminal Src kinase,LSK,Lymphocyte cell-specific protein-tyrosine kinase,p56-LCK,Protein YT16,Proto-oncogene Lck,T cell-specific protein-tyrosine kinase",P06239
"2.7.10.2,JTK8,Lck/Yes-related novel protein tyrosine kinase,p53Lyn,p56Lyn,V-yes-1 Yamaguchi sarcoma viral related oncogene homolog",P07948
"2.7.10.2,p60-Src,pp60c-src,Proto-oncogene c-Src,SRC1",P12931
"3.4.23.15,Angiotensinogenase",P00797
"5.3.1.1,TIM,TPI,Triose-phosphate isomerase",P60174
"4.2.3.3,MGS",P0A733
"4.1.2.19,rhuA",P32169
"4.1.2.17,fucC,L-fuculose-1-phosphate aldolase,prd",P0AB87
"4.1.2.40,agaY,D-tagatose-bisphosphate aldolase class II,kba,Ketose 1,6-bisphosphate aldolase class II,Tagatose-bisphosphate aldolase,TBPA,yraC",P0AB74
"4.1.2.13,fba,FBP aldolase,fda,Fructose-1,6-bisphosphate aldolase,Fructose-bisphosphate aldolase class II",P0AB71
"3.4.23.5,CPSD",P07339
"1.3.1.9,ENR,envM,NADH-dependent enoyl-ACP reductase",P0AEK4
"1.14.15.1,cyp101,Cytochrome P450-cam,Cytochrome P450cam",P00183
"2.5.1.18,GST class-mu 4,GST-Mu2,GSTM4-4",Q03013
"3.4.24.-,Matrix metalloproteinase-13,MMP-13",P45452
"3.4.24.17,Matrix metalloproteinase-3,MMP-3,SL-1,STMY1,Transin-1",P08254
"3.5.1.28,Cell wall hydrolase,Mucopeptide aminohydrolase,Murein hydrolase,N-acetylmuramoyl-L-alanine amidase",P06653
"2.7.11.1,CK II alpha,CK2A1",P68400
Hypothetical protein SCO5081,Q53908
"2.1.1.45,TS",P0A884
"4.2.1.1,CA-II,CAC,Carbonate dehydratase II,Carbonic anhydrase C,Carbonic anhydrase II",P00918
"3.4.21.-,GIG12,Growth-inhibiting protein 12,Lactoferrin,LF,Talalactoferrin",P02788
"1.1.1.22,UDP-Glc dehydrogenase",P0C0F4
"2.4.1.135,Beta-1,3-glucuronyltransferase 3,GlcAT-I,GlcUAT-I,Glucuronosyltransferase I,UDP-GlcUA:Gal beta-1,3-Gal-R glucuronyltransferase",O94766
"5.1.3.2,Galactowaldenase,UDP-galactose 4-epimerase,UDP-GalNAc 4-epimerase,UDP-GlcNAc 4-epimerase,UDP-N-acetylgalactosamine 4-epimerase,UDP-N-acetylglucosamine 4-epimerase",Q14376
"5.3.1.9,GPI B,PGI-B,PHI-B,Phosphoglucose isomerase B,Phosphohexose isomerase B",P13376
"5.3.1.9,AMF,Autocrine motility factor,GPI,Neuroleukin,NLK,PGI,PHI,Phosphoglucose isomerase,Phosphohexose isomerase,SA-36,Sperm antigen 36",P06744
"2.7.11.24,CSAID-binding protein,CSBP,CSBP1,CSBP2,CSPB1,Cytokine suppressive anti-inflammatory drug-binding protein,MAP kinase 14,MAP kinase MXI2,MAP kinase p38 alpha,MAX-interacting protein 2,Mitogen-activated protein kinase p38 alpha,MXI2,SAPK2A,Stress-activated protein kinase 2a",Q16539
"2.3.1.9,Acetoacetyl-CoA thiolase",P07097
"3.4.21.73,U-plasminogen activator",P00749
"1.3.1.2,DHPDHase,Dihydrothymine dehydrogenase,Dihydrouracil dehydrogenase",Q12882
"2.8.1.7,csdB,SCL,Selenocysteine beta-lyase,Selenocysteine lyase,Selenocysteine reductase,ynhB",P77444
"1.1.9.1,Alcohol dehydrogenase (azurin),QH-EDH1,Quinohemoprotein ethanol dehydrogenase type I",Q46444
poaA,P09546
"5.3.99.5,CYP5,CYP5A1,Cytochrome P450 5A1,TXA synthase",P24557
"3.5.99.7,ACC deaminase",Q00740
"ACAT,Acyl-coenzyme A:cholesterol acyltransferase,Brain carboxylesterase hBr1,Carboxylesterase 1,CE-1,CES2,Cocaine carboxylesterase,Egasyn,hCE-1,HMSE,Methylumbelliferyl-acetate deacetylase 1,Monocyte/macrophage serine esterase,REH,Retinyl ester hydrolase,Serine esterase 1,SES1,TGH,Triacylglycerol hydrolase",P23141
"3.5.2.6,PIT-2,shv1",P0AD63
"3.4.21.46,Adipsin,C3 convertase activator,DF,PFD,Properdin factor D",P00746
"4.1.3.36,DHNA-CoA synthase",P9WNP5
"1.3.8.1,BCAD,Butyryl-CoA dehydrogenase,SCAD",Q06319
"
    ",Q9FD87
"
    ",A0A0H3K1U2
"1.1.1.35,HAD,HADHSC,HCDH,Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase,SCHAD,Short-chain 3-hydroxyacyl-CoA dehydrogenase",Q16836
"2.3.1.9,Acetoacetyl-CoA thiolase",P07097
"1.3.8.1,Butyryl-CoA dehydrogenase,SCAD",P16219
"4.2.1.17,Enoyl-CoA hydratase 1,SCEH,Short-chain enoyl-CoA hydratase",P30084
1.5.1.3,P00374
"1.1.1.1,ADH3,Alcohol dehydrogenase subunit gamma",P00326
"2.3.1.97,Myristoyl-CoA:protein N-myristoyltransferase,NMT,Peptide N-myristoyltransferase",P30418
"2.3.1.97,Myristoyl-CoA:protein N-myristoyltransferase 1,NMT,NMT 1,Peptide N-myristoyltransferase 1,Type I N-myristoyltransferase",P30419
"3.4.23.39,Aspartic hemoglobinase II,PFAPD",P46925
"1.1.3.15,Glycolate oxidase,GOX,GOX1,HAOX1",Q9UJM8
"1.14.13.39,cNOS,Constitutive NOS,EC-NOS,Endothelial NOS,eNOS,NOS type III,NOSIII",P29474
"2-haloalkanoic acid dehalogenase,3.8.1.2,Halocarboxylic acid halidohydrolase,L-2-haloacid dehalogenase,L-DEX",Q53464
"2.4.1.1,Myophosphorylase",P11217
"3.5.4.5,CDA,Cytidine aminohydrolase",P0ABF6
4.2.1.45,P26397
"1.1.1.205,IMP dehydrogenase 2,IMPD2,IMPDH-II",P12268
"2.4.2.30,ADP-ribosyltransferase diphtheria toxin-like 1,ADPRT,ADPRT 1,ARTD1,NAD(+) ADP-ribosyltransferase 1,PARP-1,Poly[ADP-ribose] synthase 1,PPOL",P09874
"2.4.2.30,ADP-ribosyltransferase diphtheria toxin-like 1,ADPRT,ADPRT 1,ARTD1,NAD(+) ADP-ribosyltransferase 1,PARP-1,Poly[ADP-ribose] synthase 1,PPOL",P09874
"2.4.2.29,Guanine insertion enzyme,tRNA-guanine transglycosylase",P28720
"2.5.1.6,AdoMet synthase,MAT,Methionine adenosyltransferase",P0A820
Pr160Gag-Pol,P03366
"Cholera enterotoxin B chain,Cholera enterotoxin gamma chain,Choleragenoid,toxB",P01556
"Cholera enterotoxin subunit B,Cholera toxin B protein (CTB),Cholera toxin B subunit,Cholera toxin beta subunit,Cholera toxin subunit B,Cholerae toxin B subunit,CtxB",Q57193
"2.7.10.2,p60-Src,pp60c-src,Proto-oncogene c-Src,SRC1",P12931
"2.4.2.21,N(1)-alpha-phosphoribosyltransferase,NN:DBI PRT",Q05603
"3.4.21.4,Beta-trypsin,Cationic trypsinogen,Serine protease 1,TRP1,TRY1,TRYP1,Trypsin I",P07477
"3.4.21.73,U-plasminogen activator",P00749
"2.7.11.1,CK1G2,CKI-gamma 2",P78368
"2.7.11.24,c-Jun N-terminal kinase 3,JNK3,JNK3A,MAP kinase 10,MAP kinase p49 3F12,PRKM10,SAPK1B,Stress-activated protein kinase 1b,Stress-activated protein kinase JNK3",P53779
"1.1.1.49,G6PD",P11413
"1.4.3.19,GO,goxB,yjbR",O31616
"3.4.11.18,Initiation factor 2-associated 67 kDa glycoprotein,MAP 2,MNPEP,p67,P67EIF2,Peptidase M",P50579
MUP-like lipocalin,Q8WX39
"Vascular permeability factor,VEGF,VEGF-A,VPF",P15692
"1,4-alpha-D-glucan glucanohydrolase,3.2.1.1,PA",P04746
"
    ",P0CG04
"
    ",P01709
"SML1,SP,Spasmolysin,Spasmolytic polypeptide",Q03403
Cytochrome c2 precursor,P00091
"3.4.24.-,ADAM 28,ADAM23,eMDC II,Epididymal metalloproteinase-like, disintegrin-like, and cysteine-rich protein II,MDC-L,MDCL,Metalloproteinase-like, disintegrin-like, and cysteine-rich protein L",Q9UKQ2
3.2.1.8,Q7SIE2
"Dissimilatory copper-containing nitrite reductase,nirK,Nitrite Reductase (NiR)",O68601
"KAP5-8,KAP5.2,Keratin-associated protein 5-8,Keratin-associated protein 5.2,Keratin-associated protein 5.8,KRTAP5-8,KRTAP5.2,KRTAP5.8,Ultrahigh sulfur keratin-associated protein 5.2",Q701N4
"Hcrt,Hypocretin,OX,PPORX,PPOX",O43612
"HC14,MCP-2,MCP2,Monocyte chemoattractant protein 2,Monocyte chemotactic protein 2,SCYA10,SCYA8,Small-inducible cytokine A8",P80075
"
    ",P00138
"1,4-alpha-D-glucan glucanohydrolase 2B,3.2.1.1,Carcinoid alpha-amylase",P19961
"3.1.27.-,Ribonuclease 5,RNase 5,RNASE5",P03950
"4.2.2.19,Chondroitin sulfate B lyase,Chondroitin-B eliminase,Chondroitin-B lyase",Q46079
"1,4-alpha-D-glucan glucanohydrolase 1,3.2.1.1,AMY1,Salivary alpha-amylase",P04745
"3.4.23.24,ACP 2,Aspartate protease 2,PEP11,PRA11,PRA2,Secreted aspartic protease 2",P0DJ06
"ATP synthase F(0) sector subunit b,ATPase subunit I,F-ATPase subunit b,F-type ATPase subunit b,papF,uncF",P0ABA0
"1,4-alpha-D-glucan glucanohydrolase 1,3.2.1.1,AMY1,Salivary alpha-amylase",P04745
"1,4-alpha-D-glucan glucanohydrolase,3.2.1.1,PA",P04746
"1,4-alpha-D-glucan glucanohydrolase 2B,3.2.1.1,Carcinoid alpha-amylase",P19961
"Heat shock 86 kDa,HSP 86,HSP86,HSP90A,HSPC1,HSPCA,LAP-2,Lipopolysaccharide-associated protein 2,LPS-associated protein 2,Renal carcinoma antigen NY-REN-38",P07900
"5.1.3.2,Galactowaldenase,UDP-galactose 4-epimerase,UDP-GalNAc 4-epimerase,UDP-GlcNAc 4-epimerase,UDP-N-acetylgalactosamine 4-epimerase,UDP-N-acetylglucosamine 4-epimerase",Q14376
"3.4.23.5,CPSD",P07339
"5.1.1.1,dal",P10724
"1.5.3.1,MSOX,sox",P40859
"1.14.13.39,HEP-NOS,Hepatocyte NOS,Inducible NO synthase,Inducible NOS,iNOS,NOS type II,NOS2A,Peptidyl-cysteine S-nitrosylase NOS2",P35228
"1.14.13.39,cNOS,Constitutive NOS,EC-NOS,Endothelial NOS,eNOS,NOS type III,NOSIII",P29474
"2.4.2.3,UPase",P12758
"2.4.2.1,Inosine phosphorylase,Inosine-guanosine phosphorylase,NP,PNP",P00491
"3.1.3.48,Protein-tyrosine phosphatase 1B,PTP-1B,PTP1B",P18031
"2.7.4.6,GAAD,Granzyme A-activated DNase,Metastasis inhibition factor nm23,NDK A,NDPKA,NM23,NM23-H1,Tumor metastatic process-associated protein",P15531
"2.7.10.2,p60-Src,pp60c-src,Proto-oncogene c-Src,SRC1",P12931
"4.6.1.13,Phosphatidylinositol diacylglycerol-lyase,Phosphatidylinositol-specific phospholipase C,PI-PLC",P14262
"3.2.1.45,Acid beta-glucosidase,Alglucerase,Beta-GC,Beta-glucocerebrosidase,D-glucosyl-N-acylsphingosine glucohydrolase,GC,GLUC,Imiglucerase",P04062
"4.6.1.13,Phosphatidylinositol diacylglycerol-lyase,Phosphatidylinositol-specific phospholipase C,PI-PLC,pic",P34024
"2.7.8.11,Phosphatidylinositol synthase,PI synthase,PIS,PIS1,PtdIns synthase",O14735
"6.3.2.1,Pantoate--beta-alanine ligase,Pantoate-activating enzyme,PS",P9WIL5
"5.3.1.6,Phosphoriboisomerase B",P9WKD7
3.2.1.14,P11797
3.2.1.14,P07254
"3.2.1.14,Chitinase-1",Q13231
"2.7.11.24,CSAID-binding protein,CSBP,CSBP1,CSBP2,CSPB1,Cytokine suppressive anti-inflammatory drug-binding protein,MAP kinase 14,MAP kinase MXI2,MAP kinase p38 alpha,MAX-interacting protein 2,Mitogen-activated protein kinase p38 alpha,MXI2,SAPK2A,Stress-activated protein kinase 2a",Q16539
"Ferric hydroxamate receptor,Ferric hydroxamate uptake,tonA",P06971
Streptavidin precursor,P22629
"2.5.1.55,3-deoxy-D-manno-octulosonic acid 8-phosphate synthase,KDO 8-P synthase,KDO-8-phosphate synthase,KDOPS,Phospho-2-dehydro-3-deoxyoctonate aldolase",P0A716
"2.7.10.2,p60-Src,pp60c-src,Proto-oncogene c-Src,SRC1",P12931
"2.7.12.2,ERK activator kinase 1,MAP kinase kinase 1,MAPK/ERK kinase 1,MEK 1,MEK1,PRKMK1",Q02750
"2.5.1.19,5-enolpyruvylshikimate-3-phosphate synthase,EPSP synthase,EPSPS",P0A6D3
"4.1.1.41,mmcD,Transcarboxylase,ygfG",P52045
Pr160Gag-Pol,P12497
"1,4-beta-N-acetylmuramidase C,3.2.1.17,LZM",P61626
CPSB,P09668
"3.1.1.4,GIIC sPLA2,Group IIA phospholipase A2,Non-pancreatic secretory phospholipase A2,NPS-PLA2,Phosphatidylcholine 2-acylhydrolase 2A,PLA2B,PLA2L,RASF-A",P14555
"3.4.22.56,Apopain,CASP-3,CPP-32,CPP32,Cysteine protease CPP32,Protein Yama,SCA-1,SREBP cleavage activity 1",P42574
"1.5.1.3,dhfR",P00381
1.5.1.3,P00374
"KIAA2034,Myosin heavy chain 14,Myosin heavy chain, non-muscle IIc,NMHC II-C,Non-muscle myosin heavy chain IIc",Q7Z406
"3.4.21.-,Neurosin,Protease M,PRSS18,PRSS9,Serine protease 18,Serine protease 9,SP59,Zyme",Q92876
"3.4.21.4,Anionic trypsinogen,Serine protease 2,TRY2,TRYP2,Trypsin II",P07478
"3.4.21.4,Brain trypsinogen,Mesotrypsinogen,PRSS4,Serine protease 3,Serine protease 4,TRY3,TRY4,Trypsin III,Trypsin IV",P35030
"HAH1,Metal transport protein ATX1",O00244
"3,2-trans-enoyl-CoA isomerase,5.3.3.8,D3,D2-enoyl-CoA isomerase,DCI,Delta(3),Delta(2)-enoyl-CoA isomerase,Dodecenoyl-CoA isomerase",P42126
"3.4.21.4,SGT",P00775
"3.4.21.109,Matriptase,Membrane-type serine protease 1,MT-SP1,Prostamin,PRSS14,Serine protease 14,Serine protease TADG-15,SNC19,TADG15,Tumor-associated differentially-expressed gene 15 protein",Q9Y5Y6
"3.4.21.73,U-plasminogen activator",P00749
"3.4.21.4,Beta-trypsin,Cationic trypsinogen,Serine protease 1,TRP1,TRY1,TRYP1,Trypsin I",P07477
"2.7.11.1,CK II alpha,CK2A1",P68400
"3.4.21.35,Kidney/pancreas/salivary gland kallikrein,Tissue kallikrein",P06870
"3.1.1.7,AChE",P22303
"
    ",P11229
"
    ",P08172
"
    ",P20309
"
    ",P08173
NACHRA7,P36544
"3.4.21.4,Brain trypsinogen,Mesotrypsinogen,PRSS4,Serine protease 3,Serine protease 4,TRY3,TRY4,Trypsin III,Trypsin IV",P35030
"4.4.1.5,Aldoketomutase,Glx I,Glyoxalase I,Ketone-aldehyde mutase,Methylglyoxalase,S-D-lactoylglutathione methylglyoxal lyase",Q04760
"5.3.1.1,TIM",P52270
